Departamento,Municipio,Demanda Real [MWh],Participación [%]
Atlántico,Usiacuri,284.2269600000001,"0,00%"
Bogotá. D.C.,Bogota D.C,2540486.545859999,"11,83%"
Bogotá. D.C.,Bosa,4080.3847799999976,"0,02%"
Bogotá. D.C.,Fontibon,4431.678059999998,"0,02%"
Bogotá. D.C.,Suba,2216.5457099999994,"0,01%"
Bogotá. D.C.,Usme,719.3796999999997,"0,00%"
Bolívar,Altos Del Rosario,99.73512000000001,"0,00%"
Bolívar,Arjona,1584.2385099999992,"0,01%"
Bolívar,Barranco Deloba,360.7831199999999,"0,00%"
Bolívar,Calamar,867.0824000000003,"0,00%"
Bolívar,Cantagallo,1934.4154599999997,"0,01%"
Bolívar,Cartagena,1142243.6126999995,"5,32%"
Bolívar,Cicuco,326.6268,"0,00%"
Bolívar,Clemencia,316.27979999999997,"0,00%"
Bolívar,Cordoba,546.3320599999996,"0,00%"
Bolívar,El Carmende Bolivar,634.5463100000001,"0,00%"
Bolívar,Hatillo De Loba,201.07668,"0,00%"
Bolívar,Magangue,11332.833859999995,"0,05%"
Bolívar,Margarita,375.63911999999993,"0,00%"
Bolívar,Maria Labaja,953.8326000000001,"0,00%"
Bolívar,Mompos,1250.02956,"0,01%"
Bolívar,San Estanislao,205.56276,"0,00%"
Bolívar,San Jacinto,737.9423999999999,"0,00%"
Bolívar,San Juan Nepomuc.,1403.7738399999996,"0,01%"
Bolívar,San Martinde Loba,321.78012000000007,"0,00%"
Bolívar,Santa Catalina,2416.8606999999993,"0,01%"
Bolívar,Santa Rosade Lima,155.15676000000002,"0,00%"
Bolívar,Talaigua Nuevo,326.3736,"0,00%"
Bolívar,Turbaco,5257.971370000001,"0,02%"
Bolívar,Turbana,270.88836,"0,00%"
Boyacá,Almeida,54.48354,"0,00%"
Boyacá,Aquitania,494.73093000000006,"0,00%"
Boyacá,Arcabuco,293.08946,"0,00%"
Boyacá,Belen,328.08322999999996,"0,00%"
Boyacá,Berbeo,51.68054000000001,"0,00%"
Boyacá,Boavita,194.5025,"0,00%"
Boyacá,Boyaca,116.76284000000003,"0,00%"
Boyacá,Briceno,47.51983999999999,"0,00%"
Boyacá,Caldas,69.33075000000001,"0,00%"
Boyacá,Cerinza,204.88230999999996,"0,00%"
Boyacá,Chinavita,146.19442000000004,"0,00%"
Boyacá,Chiquinquira,5210.253979999998,"0,02%"
Boyacá,Chiquiza,71.87099,"0,00%"
Boyacá,Chiscas,147.11415,"0,00%"
Boyacá,Chita,107.03987000000001,"0,00%"
Boyacá,Chitaraque,79.14125,"0,00%"
Boyacá,Cienega,90.70364000000001,"0,00%"
Boyacá,Combita,237.16071999999997,"0,00%"
Boyacá,Coper,47.73883000000001,"0,00%"
Boyacá,Corrales,175.31929000000002,"0,00%"
Boyacá,Cubara,59.345000000000006,"0,00%"
Boyacá,Cucaita,116.63145999999999,"0,00%"
Boyacá,Cuitiva,111.98897,"0,00%"
Boyacá,Duitama,255625.68272000016,"1,19%"
Boyacá,El Cocuy,187.40741000000003,"0,00%"
Boyacá,El Espino,97.05416,"0,00%"
Boyacá,Firavitoba,578.1693100000002,"0,00%"
Boyacá,Gachantiva,32.84792,"0,00%"
Boyacá,Gameza,118.73370000000006,"0,00%"
Boyacá,Garagoa,587.5367000000003,"0,00%"
Boyacá,Guacamayas,123.72644000000001,"0,00%"
Boyacá,Guateque,429.86739,"0,00%"
Boyacá,Guican,138.66127000000003,"0,00%"
Boyacá,Iza,215.30614,"0,00%"
Boyacá,Jerico,102.61641,"0,00%"
Boyacá,Labranzagrande,91.5796,"0,00%"
Boyacá,Macanal,94.07601,"0,00%"
Boyacá,Maripi,3608.80219,"0,02%"
Boyacá,Miraflores,3788.8393,"0,02%"
Boyacá,Mongua,261.38050999999996,"0,00%"
Boyacá,Mongui,187.01324,"0,00%"
Boyacá,Moniquira,1146.3442800000003,"0,01%"
Boyacá,Muzo,8055.292139999999,"0,04%"
Boyacá,Nobsa,154500.34941000005,"0,72%"
Boyacá,Oicata,107.39022999999997,"0,00%"
Boyacá,Otanche,145.36228,"0,00%"
Boyacá,Pachavita,532.4102700000001,"0,00%"
Boyacá,Paipa,4789.674359999996,"0,02%"
Boyacá,Panqueba,76.29445000000001,"0,00%"
Boyacá,Pauna,144.31117999999998,"0,00%"
Boyacá,Paz Derio,5554.824379999999,"0,03%"
Boyacá,Pesca,1029.73143,"0,00%"
Boyacá,Puerto Boyaca,248430.86401000008,"1,16%"
Boyacá,Quipama,112.6021,"0,00%"
Boyacá,Ramiriqui,291.42515,"0,00%"
Boyacá,Raquira,279.33720999999997,"0,00%"
Boyacá,Rondon,39.46127,"0,00%"
Boyacá,S.Jose De Pare,120.52935000000002,"0,00%"
Boyacá,S.Luis De Gaceno,180.83780000000002,"0,00%"
Boyacá,Saboya,100.95213999999996,"0,00%"
Boyacá,Sachica,117.77018999999999,"0,00%"
Boyacá,Samaca,11438.440880000004,"0,05%"
Boyacá,San Eduardo,67.75407000000001,"0,00%"
Boyacá,San Mateo,122.32500999999999,"0,00%"
Boyacá,Santa Maria,805112.9636699995,"3,75%"
Boyacá,Santa Rosa De V.,796.9300499999993,"0,00%"
Boyacá,Santa Sofia,44.93585,"0,00%"
Boyacá,Santana,344.11298000000005,"0,00%"
Boyacá,Siachoque,100.82074,"0,00%"
Boyacá,Soata,346.60939,"0,00%"
Boyacá,Socha,240.22655000000003,"0,00%"
Boyacá,Socota,866.0699899999997,"0,00%"
Boyacá,Sogamoso,174500.76852000007,"0,81%"
Boyacá,Somondoco,140.01896,"0,00%"
Boyacá,Sora,65.78325000000001,"0,00%"
Boyacá,Sotaquira,1015.7967100000001,"0,00%"
Boyacá,Sutamarchan,157.62539,"0,00%"
Boyacá,Sutatenza,114.00359,"0,00%"
Boyacá,Tasco,222.26976,"0,00%"
Boyacá,Tenza,138.92405,"0,00%"
Boyacá,Tibana,217.58354000000003,"0,00%"
Boyacá,Tibasosa,2297.6187,"0,01%"
Boyacá,Tinjaca,126.35425000000001,"0,00%"
Boyacá,Tipacoque,113.95978999999998,"0,00%"
Boyacá,Toca,181.58230999999998,"0,00%"
Boyacá,Togui,113.82839999999997,"0,00%"
Boyacá,Topaga,297.2502,"0,00%"
Boyacá,Tota,84.39695999999999,"0,00%"
Boyacá,Tunja,19626.71520000001,"0,09%"
Boyacá,Turmeque,220.99964999999995,"0,00%"
Boyacá,Tuta,234360.78785000023,"1,09%"
Boyacá,Umbita,115.27371,"0,00%"
Boyacá,Ventaquemada,500.9500200000001,"0,00%"
Boyacá,Villa Deleyva,1329.1949600000007,"0,01%"
Boyacá,Viracacha,93.98841999999999,"0,00%"
Boyacá,Zetaquira,93.50664,"0,00%"
Caldas,Aguadas,457.05480999999907,"0,00%"
Caldas,Anserma,913.9048100000008,"0,00%"
Caldas,Chinchina,89433.99341000004,"0,42%"
Caldas,La Dorada,7306.466530000004,"0,03%"
Caldas,Manizales,359225.62578000047,"1,67%"
Caldas,Marmato,27709.87723999998,"0,13%"
Caldas,Neira,682.3838900000004,"0,00%"
Caldas,Palestina,388.65264999999977,"0,00%"
Caldas,Pensilvania,1109.9631500000003,"0,01%"
Caldas,Salamina,521.34599,"0,00%"
Caldas,San Jose,86.63096999999999,"0,00%"
Caldas,Supia,3622.710809999997,"0,02%"
Caldas,Villamaria,6189.782670000002,"0,03%"
Caldas,Viterbo,86.63096999999999,"0,00%"
Caquetá,Florencia,4419.348289999998,"0,02%"
Caquetá,Solano,3379.8589500000007,"0,02%"
Casanare,Aguazul,14068.959920000001,"0,07%"
Casanare,Mani,5157.488360000003,"0,02%"
Casanare,Monterrey,299.10276000000033,"0,00%"
Casanare,Orocue,752.7185399999998,"0,00%"
Casanare,Pore,6150.30672,"0,03%"
Casanare,Tauramena,41749.222630000004,"0,19%"
Casanare,Villanueva,6078.690000000002,"0,03%"
Casanare,Yopal,47663.802179999984,"0,22%"
Cauca,Cajibio,691.5007899999998,"0,00%"
Cauca,Caloto,100280.16395,"0,47%"
Cauca,Guachené,65255.97364000005,"0,30%"
Cauca,Miranda,2165.4997600000006,"0,01%"
Cauca,Paez (Belalcazar),66.00672,"0,00%"
Cauca,Popayan,53062.05577000002,"0,25%"
Cauca,Puerto Tejada,113141.92857000003,"0,53%"
Cauca,Purace,333.10962000000006,"0,00%"
Cauca,Santander De Quilichao,59286.09367000002,"0,28%"
Cauca,Villa Rica,43751.36599999995,"0,20%"
Cesar,Aguachica,8081.568469999998,"0,04%"
Cesar,Agustin Codazzi,22744.0489,"0,11%"
Cesar,Becerril,921.2532500000002,"0,00%"
Cesar,Bosconia,1907.43098,"0,01%"
Cesar,Chimichagua,652.13448,"0,00%"
Cesar,Chiriguana,1203.89844,"0,01%"
Cesar,Curumani,206.72816000000006,"0,00%"
Cesar,El Copey,6026.057319999999,"0,03%"
Cesar,El Paso,37667.267030000025,"0,18%"
Cesar,Gamarra,446.78295000000026,"0,00%"
Cesar,L.Jagua Ibirico,22432.452749999997,"0,10%"
Cesar,La Gloria,51393.88591999995,"0,24%"
Cesar,Robles (La Paz),4420.44354,"0,02%"
Cesar,San Alberto,5673.397929999997,"0,03%"
Cesar,San Martin,13954.126460000003,"0,06%"
Cesar,Valledupar,77821.38624000007,"0,36%"
Chocó,El Carmen,15258.375700000004,"0,07%"
Chocó,Quibdo,770.7945299999997,"0,00%"
Córdoba,Ayapel,799.97556,"0,00%"
Córdoba,Canalete,165.08136,"0,00%"
Córdoba,Cerete,16117.103169999998,"0,08%"
Córdoba,Chinu,3163.2120099999993,"0,01%"
Córdoba,Cienaga De Oro,12782.59992,"0,06%"
Córdoba,Cotorra,244.8192,"0,00%"
Córdoba,La Apartada,438.9757200000001,"0,00%"
Córdoba,Lorica,16733.20779999999,"0,08%"
Córdoba,Monitos,161.27112,"0,00%"
Córdoba,Montelibano,1324693.4067099993,"6,17%"
Córdoba,Monteria,91606.63991000003,"0,43%"
Córdoba,Planeta Rica,13411.4422,"0,06%"
Córdoba,Pto. Libertador,2684.8012199999966,"0,01%"
Córdoba,Pueblo Nuevo,387.99132,"0,00%"
Córdoba,S.Andres Sotav.,472.66175999999996,"0,00%"
Córdoba,Sahagun,5755.241320000003,"0,03%"
Córdoba,San Antero,1185.717959999999,"0,01%"
Córdoba,San José De Uré,87.98112000000002,"0,00%"
Córdoba,San Pelayo,708.6107999999998,"0,00%"
Córdoba,Tierralta,890.5174799999987,"0,00%"
Cundinamarca,Agua De Dios,3733.6564000000003,"0,02%"
Cundinamarca,Anapoima,710.0839399999998,"0,00%"
Cundinamarca,Apulo (R.Reyes),28.243609999999993,"0,00%"
Cundinamarca,Bojaca,1320.5645799999993,"0,01%"
Cundinamarca,Cajica,125825.58198000002,"0,59%"
Cundinamarca,Caqueza,692.27886,"0,00%"
Cundinamarca,Chia,36404.066909999965,"0,17%"
Cundinamarca,Choconta,260.68281000000013,"0,00%"
Cundinamarca,Cogua,62445.11425000004,"0,29%"
Cundinamarca,Cota,109049.68514000006,"0,51%"
Cundinamarca,Cucunuba,2216.24631,"0,01%"
Cundinamarca,El Rosal,11145.63608,"0,05%"
Cundinamarca,Facatativa,94210.56422999999,"0,44%"
Cundinamarca,Funza,147620.18216000005,"0,69%"
Cundinamarca,Fuquene,4049.656360000003,"0,02%"
Cundinamarca,Fusagasuga,818.9903300000002,"0,00%"
Cundinamarca,Gachancipa,51996.01239000004,"0,24%"
Cundinamarca,Gacheta,10.440000000000001,"0,00%"
Cundinamarca,Girardot,30997.739209999978,"0,14%"
Cundinamarca,Guacheta,15574.064540000016,"0,07%"
Cundinamarca,Guaduas,18543.123390000008,"0,09%"
Cundinamarca,Guasca,1099.6712099999997,"0,01%"
Cundinamarca,La Calera,55037.21961999995,"0,26%"
Cundinamarca,Lenguazaque,4485.17576,"0,02%"
Cundinamarca,Madrid,145843.7386500003,"0,68%"
Cundinamarca,Mosquera,97221.06792000004,"0,45%"
Cundinamarca,Nemocon,2645.700459999998,"0,01%"
Cundinamarca,Nilo,975.3371199999998,"0,00%"
Cundinamarca,Puerto Salgar,39691.68121999999,"0,18%"
Cundinamarca,Quebradanegra,404.4131499999999,"0,00%"
Cundinamarca,Ricaurte,10814.502290000008,"0,05%"
Cundinamarca,Sasaima,3171.3346900000006,"0,01%"
Cundinamarca,Sesquile,18699.07217000002,"0,09%"
Cundinamarca,Sibate,68214.26824000003,"0,32%"
Cundinamarca,Silvania,91.91718999999996,"0,00%"
Cundinamarca,Soacha,121799.61030999997,"0,57%"
Cundinamarca,Sopo,66656.46542000001,"0,31%"
Cundinamarca,Suesca,45076.640289999996,"0,21%"
Cundinamarca,Tabio,4366.4323,"0,02%"
Cundinamarca,Tausa,319.76093000000003,"0,00%"
Cundinamarca,Tenjo,30041.86239999999,"0,14%"
Cundinamarca,Tocaima,215.84049000000005,"0,00%"
Cundinamarca,Tocancipa,326210.3291499999,"1,52%"
Cundinamarca,Ubala,792.9455600000003,"0,00%"
Cundinamarca,Ubate,2150.8312999999994,"0,01%"
Cundinamarca,Une,1476.1488700000007,"0,01%"
Cundinamarca,Villeta,18019.25627000001,"0,08%"
Cundinamarca,Zipaquira,42717.426889999995,"0,20%"
Huila,Acevedo,408.97370999999964,"0,00%"
Huila,Agrado,299.5509500000005,"0,00%"
Huila,Aipe,97023.9932800001,"0,45%"
Huila,Algeciras,415.31921000000034,"0,00%"
Huila,Altamira,278.0668800000009,"0,00%"
Huila,Baraya,681.9275000000002,"0,00%"
Huila,Campoalegre,4314.85912,"0,02%"
Huila,Colombia,316.63915000000065,"0,00%"
Huila,Elias,113.34336000000016,"0,00%"
Huila,Garzon,4307.478909999996,"0,02%"
Huila,Gigante,1108.9835700000033,"0,01%"
Huila,Guadalupe,511.3528100000009,"0,00%"
Huila,Hobo,4763.959549999998,"0,02%"
Huila,Iquira,159.6566399999999,"0,00%"
Huila,Isnos,215.13024000000001,"0,00%"
Huila,La Argentina,290.7057100000005,"0,00%"
Huila,La Plata,1376.9306400000003,"0,01%"
Huila,Nataga,164.1744,"0,00%"
Huila,Neiva,163507.60903000005,"0,76%"
Huila,Oporapa,121.16832000000005,"0,00%"
Huila,Paicol,211.3612799999999,"0,00%"
Huila,Palermo,16299.052750000003,"0,08%"
Huila,Palestina,160.85472000000013,"0,00%"
Huila,Pital,457.72897,"0,00%"
Huila,Pitalito,8581.585459999998,"0,04%"
Huila,Rivera,5986.523249999995,"0,03%"
Huila,Saladoblanco,253.19423999999975,"0,00%"
Huila,San Agustin,615.6356899999997,"0,00%"
Huila,Santa Maria,179.12544000000014,"0,00%"
Huila,Suaza,295.07712000000004,"0,00%"
Huila,Tarqui,336.7720799999996,"0,00%"
Huila,Tello,377.24273000000005,"0,00%"
Huila,Teruel,192.6537600000001,"0,00%"
Huila,Tesalia,1292.0459999999998,"0,01%"
Huila,Timana,436.34800999999817,"0,00%"
Huila,Villavieja,1348.18467,"0,01%"
Huila,Yaguara,4164.776729999999,"0,02%"
La Guajira,Albania,1875.1280999999992,"0,01%"
La Guajira,Dibulla,703.53312,"0,00%"
La Guajira,Maicao,3941.5607599999985,"0,02%"
La Guajira,Manaure,684.02964,"0,00%"
La Guajira,Riohacha,286057.1957999998,"1,33%"
La Guajira,San Juandel Cesar,2230.1435700000015,"0,01%"
La Guajira,Uribia,687.8531999999999,"0,00%"
La Guajira,Urumita,476.04959999999994,"0,00%"
La Guajira,Villanueva,255.67332,"0,00%"
Magdalena,Aracataca,5809.295920000003,"0,03%"
Magdalena,Ariguani,542.2348799999992,"0,00%"
Magdalena,Cienaga,76758.91038000004,"0,36%"
Magdalena,El Banco,984.6203999999998,"0,00%"
Magdalena,El Reten,6875.10637,"0,03%"
Magdalena,Fundacion,5984.034790000004,"0,03%"
Magdalena,Nueva Granada,301.21259999999995,"0,00%"
Magdalena,Pivijay,1503.9795699999988,"0,01%"
Magdalena,Plato,1412.0339100000006,"0,01%"
Magdalena,Puebloviejo,1788.4196399999998,"0,01%"
Magdalena,Salamina,437.03472,"0,00%"
Magdalena,Santa Ana,620.3745500000002,"0,00%"
Magdalena,Santa Marta,210262.94879999998,"0,98%"
Magdalena,Sitionuevo,272.60231999999996,"0,00%"
Meta,Acacias,11707.867549999995,"0,05%"
Meta,Cabuyaro,266.88671999999997,"0,00%"
Meta,Castilla Lanueva,1201.6084399999993,"0,01%"
Meta,Cubarral,588.95832,"0,00%"
Meta,Cumaral,8439.723499999996,"0,04%"
Meta,El Castillo,321.31140000000005,"0,00%"
Meta,Fuente Deoro,778.9176000000001,"0,00%"
Meta,Granada,10452.253079999997,"0,05%"
Meta,Guamal,936.315239999997,"0,00%"
Meta,Lejanias,207.0858,"0,00%"
Meta,Mesetas,462.7074,"0,00%"
Meta,Puerto Gaitan,535626.8191699999,"2,49%"
Meta,Puerto Lleras,451.8389999999998,"0,00%"
Meta,Puerto Lopez,38574.90923999998,"0,18%"
Meta,Puerto Rico,2509.115780000001,"0,01%"
Meta,Restrepo,1865.1752300000003,"0,01%"
Meta,San Carlosguaroa,12869.56515000001,"0,06%"
Meta,San Juande Arama,348.05772000000013,"0,00%"
Meta,San Martin,3901.553520000003,"0,02%"
Meta,Uribe,223.4226,"0,00%"
Meta,Villavicencio,424424.49321999995,"1,98%"
Meta,Vista Hermosa,560.62116,"0,00%"
Nariño,Funes,629.0729900000002,"0,00%"
Nariño,Guachucal,1339.6956999999989,"0,01%"
Nariño,Ipiales,2824.8372600000002,"0,01%"
Nariño,Pasto,31906.77107999998,"0,15%"
Nariño,Pupiales,654.6894299999996,"0,00%"
Nariño,San Lorenzo,312.07199999999995,"0,00%"
Nariño,Tumaco,8565.46564,"0,04%"
Nariño,Yacuanquer,213.50280000000004,"0,00%"
Norte De Santander,Cucuta,201207.02265000006,"0,94%"
Norte De Santander,Cucutilla,81.30443999999997,"0,00%"
Norte De Santander,El Tarra,1173.3038299999994,"0,01%"
Norte De Santander,El Zulia,2023.5350199999993,"0,01%"
Norte De Santander,Los Patios,4648.4540499999985,"0,02%"
Norte De Santander,Ocana,4916.440049999999,"0,02%"
Norte De Santander,Pamplona,445.6280600000005,"0,00%"
Norte De Santander,Sardinata,1938.1469299999992,"0,01%"
Norte De Santander,Tibu,38020.050149999974,"0,18%"
Norte De Santander,Toledo,1505.1838500000006,"0,01%"
Norte De Santander,Villa Rosario,4612.174410000002,"0,02%"
Putumayo,Mocoa,23784.55771000001,"0,11%"
Putumayo,Orito,8052.844520000004,"0,04%"
Putumayo,Villagarzon,6257.717140000007,"0,03%"
Quindío,Armenia,38219.143549999986,"0,18%"
Quindío,Calarca,6336.022349999994,"0,03%"
Quindío,Genova,301.95720000000006,"0,00%"
Quindío,La Tebaida,7886.072289999993,"0,04%"
Quindío,Montenegro,3876.738150000002,"0,02%"
Quindío,Quimbaya,1181.2841299999995,"0,01%"
Risaralda,Belen Deumbria,535.5803699999992,"0,00%"
Risaralda,Dos Quebradas,79774.67945,"0,37%"
Risaralda,La Virginia,2256.109069999998,"0,01%"
Risaralda,Pereira,155444.70975999997,"0,72%"
Risaralda,Santa Rosade Cabal,6772.382629999998,"0,03%"
Santander,Aratoca,750.9795999999998,"0,00%"
Santander,Barrancabermeja,527954.9980800002,"2,46%"
Santander,Bolivar,15014.604399999995,"0,07%"
Santander,Bucaramanga,195429.4843200001,"0,91%"
Santander,Floridablanca,64846.87912000001,"0,30%"
Santander,Giron,68223.95425000001,"0,32%"
Santander,Lebrija,10049.662419999993,"0,05%"
Santander,Los Santos,795.7819700000001,"0,00%"
Santander,Piedecuesta,40534.51704999999,"0,19%"
Santander,Pinchote,0.12,"0,00%"
Santander,Puerto Wilches,45472.94021999999,"0,21%"
Santander,Rionegro,16240.142709999995,"0,08%"
Santander,Sabana Detorres,506.04442999999986,"0,00%"
Santander,San Gil,1685.21766,"0,01%"
Sucre,Chalan,141.06648000000007,"0,00%"
Sucre,Coloso,255.64511999999996,"0,00%"
Sucre,Corozal,40513.593339999985,"0,19%"
Sucre,Covenas,10303.593469999998,"0,05%"
Sucre,Galeras,418.68047999999993,"0,00%"
Sucre,Los Palmitos,466.30284,"0,00%"
Sucre,Ovejas,470.1590400000006,"0,00%"
Sucre,S.Juan Betulia,302.17295999999993,"0,00%"
Sucre,Sampues,920.6375999999999,"0,00%"
Sucre,San Marcos,1855.5617400000003,"0,01%"
Sucre,San Onofre,1264.1352999999995,"0,01%"
Sucre,San Pedro,408.61212,"0,00%"
Sucre,Since,2081.793779999998,"0,01%"
Sucre,Sincelejo,30843.913460000003,"0,14%"
Sucre,Sucre,266.42136,"0,00%"
Sucre,Tolu,40475.264210000016,"0,19%"
Sucre,Toluviejo,12568.293469999991,"0,06%"
Tolima,Alvarado,4757.972169999998,"0,02%"
Tolima,Ambalema,1561.99975,"0,01%"
Tolima,Armero,4115.362510000002,"0,02%"
Tolima,Cajamarca,555.92561,"0,00%"
Tolima,Carmen Deapicala,31591.080709999984,"0,15%"
Tolima,Chaparral,1928.6386600000012,"0,01%"
Tolima,Coello,1529.8947399999995,"0,01%"
Tolima,Espinal,43299.81041,"0,20%"
Tolima,Flandes,3793.8971600000013,"0,02%"
Tolima,Fresno,4229.559810000002,"0,02%"
Tolima,Guamo,753.1796699999996,"0,00%"
Tolima,Herveo,3938.8012500000023,"0,02%"
Tolima,Honda,1938.0667199999991,"0,01%"
Tolima,Ibague,221308.09919999994,"1,03%"
Tolima,Lerida,4857.526740000004,"0,02%"
Tolima,Libano,616.0321099999995,"0,00%"
Tolima,Mariquita,17450.057320000014,"0,08%"
Tolima,Melgar,33280.56208000003,"0,15%"
Tolima,Natagaima,827.85465,"0,00%"
Tolima,Ortega,12042.314959999996,"0,06%"
Tolima,Piedras,2694.651519999999,"0,01%"
Tolima,Purificacion,5367.675539999999,"0,02%"
Tolima,Saldana,2050.128940000001,"0,01%"
Tolima,Santa Isabel,1497.0776799999999,"0,01%"
Tolima,Suarez,2078.7268699999986,"0,01%"
Tolima,Venadillo,7206.693679999999,"0,03%"
Valle Del Cauca,Andalucia,4853.4360700000025,"0,02%"
Valle Del Cauca,Bolivar,685.702289999998,"0,00%"
Valle Del Cauca,Buenaventura,72929.04492,"0,34%"
Valle Del Cauca,Buga,149908.94672000004,"0,70%"
Valle Del Cauca,Bugalagrande,1800.67705,"0,01%"
Valle Del Cauca,Caicedonia,324.1353000000001,"0,00%"
Valle Del Cauca,Cali,1034249.4998100003,"4,81%"
Valle Del Cauca,Calima (Darien),877.78394,"0,00%"
Valle Del Cauca,Candelaria,90712.58743999996,"0,42%"
Valle Del Cauca,Cartago,41945.14817,"0,20%"
Valle Del Cauca,Dagua,6495.2583899999945,"0,03%"
Valle Del Cauca,El Cerrito,8309.037429999993,"0,04%"
Valle Del Cauca,El Dovio,419.7353999999981,"0,00%"
Valle Del Cauca,Florida,11110.655980000005,"0,05%"
Valle Del Cauca,Ginebra,28477.389080000015,"0,13%"
Valle Del Cauca,Guacari,4543.6620699999985,"0,02%"
Valle Del Cauca,Jamundi,19942.449179999974,"0,09%"
Valle Del Cauca,La Union,4747.060340000001,"0,02%"
Valle Del Cauca,La Victoria,508.0951299999993,"0,00%"
Valle Del Cauca,Obando,752.3332999999999,"0,00%"
Valle Del Cauca,Palmira,371821.27239999996,"1,73%"
