Departamento,Municipio,Demanda Real [MWh],Participación [%]
Bolívar,San Martinde Loba,321.273,"0,00%"
Bolívar,Santa Catalina,741.32037,"0,00%"
Bolívar,Santa Rosade Lima,155.6214,"0,00%"
Bolívar,Talaigua Nuevo,326.31,"0,00%"
Bolívar,Turbaco,4911.29624,"0,02%"
Bolívar,Turbana,271.0782,"0,00%"
Boyacá,Almeida,50.304289999999995,"0,00%"
Boyacá,Aquitania,514.2863100000001,"0,00%"
Boyacá,Arcabuco,271.90383,"0,00%"
Boyacá,Belen,328.0972999999999,"0,00%"
Boyacá,Berbeo,51.70477,"0,00%"
Boyacá,Boavita,185.18161,"0,00%"
Boyacá,Boyaca,116.76779000000002,"0,00%"
Boyacá,Briceno,45.14054,"0,00%"
Boyacá,Caldas,74.15552000000001,"0,00%"
Boyacá,Cerinza,204.91317999999998,"0,00%"
Boyacá,Chinavita,117.13881,"0,00%"
Boyacá,Chiquinquira,4965.95091,"0,02%"
Boyacá,Chiquiza,72.13125,"0,00%"
Boyacá,Chiscas,145.02197,"0,00%"
Boyacá,Chita,107.04441000000001,"0,00%"
Boyacá,Chitaraque,75.01499999999999,"0,00%"
Boyacá,Cienega,101.17555,"0,00%"
Boyacá,Combita,237.14879000000005,"0,00%"
Boyacá,Coper,42.18721000000001,"0,00%"
Boyacá,Corrales,137.92505,"0,00%"
Boyacá,Cubara,277.11546,"0,00%"
Boyacá,Cucaita,123.36790999999998,"0,00%"
Boyacá,Cuitiva,109.22030000000001,"0,00%"
Boyacá,Duitama,289420.46115999983,"1,41%"
Boyacá,El Cocuy,217.57069,"0,00%"
Boyacá,El Espino,99.58079,"0,00%"
Boyacá,Firavitoba,567.5501800000002,"0,00%"
Boyacá,Gachantiva,34.08735,"0,00%"
Boyacá,Gameza,105.68501,"0,00%"
Boyacá,Garagoa,558.72319,"0,00%"
Boyacá,Guacamayas,123.54584,"0,00%"
Boyacá,Guateque,444.38332,"0,00%"
Boyacá,Guican,137.72204000000005,"0,00%"
Boyacá,Iza,212.03032000000002,"0,00%"
Boyacá,Jerico,102.64278999999999,"0,00%"
Boyacá,Labranzagrande,81.18102999999998,"0,00%"
Boyacá,Macanal,94.07995,"0,00%"
Boyacá,Maripi,3691.915840000001,"0,02%"
Boyacá,Miraflores,3421.8654199999996,"0,02%"
Boyacá,Mongua,261.41373,"0,00%"
Boyacá,Mongui,187.02118000000002,"0,00%"
Boyacá,Moniquira,1026.5779400000001,"0,01%"
Boyacá,Muzo,5970.393179999992,"0,03%"
Boyacá,Nobsa,121081.94901000008,"0,59%"
Boyacá,Oicata,105.03249,"0,00%"
Boyacá,Otanche,142.89548,"0,00%"
Boyacá,Pachavita,447.7800699999994,"0,00%"
Boyacá,Paipa,4165.240410000002,"0,02%"
Boyacá,Panqueba,76.29765000000002,"0,00%"
Boyacá,Pauna,142.62105000000003,"0,00%"
Boyacá,Paz Derio,5369.860969999999,"0,03%"
Boyacá,Pesca,1152.5219500000003,"0,01%"
Boyacá,Puerto Boyaca,237663.58384999988,"1,16%"
Boyacá,Quipama,119.59914999999995,"0,00%"
Boyacá,Ramiriqui,291.41558000000003,"0,00%"
Boyacá,Raquira,279.3492099999999,"0,00%"
Boyacá,Rondon,82.75812000000002,"0,00%"
Boyacá,S.Jose De Pare,120.53450000000002,"0,00%"
Boyacá,S.Luis De Gaceno,182.59746,"0,00%"
Boyacá,Saboya,107.88126999999999,"0,00%"
Boyacá,Sachica,126.34578999999997,"0,00%"
Boyacá,Samaca,8770.97016,"0,04%"
Boyacá,San Eduardo,67.75690000000002,"0,00%"
Boyacá,San Mateo,128.85298,"0,00%"
Boyacá,Santa Maria,753449.29656,"3,68%"
Boyacá,Santa Rosa De V.,722.9988200000005,"0,00%"
Boyacá,Santa Sofia,44.43381000000002,"0,00%"
Boyacá,Santana,413.1369600000005,"0,00%"
Boyacá,Siachoque,100.80287,"0,00%"
Boyacá,Soata,342.10648,"0,00%"
Boyacá,Socha,240.23679,"0,00%"
Boyacá,Socota,648.9109399999996,"0,00%"
Boyacá,Sogamoso,164085.97501999987,"0,80%"
Boyacá,Somondoco,147.0592,"0,00%"
Boyacá,Sora,73.01593,"0,00%"
Boyacá,Sotaquira,1041.9107200000005,"0,01%"
Boyacá,Sutamarchan,173.11718000000002,"0,00%"
Boyacá,Sutatenza,114.06427000000001,"0,00%"
Boyacá,Tasco,222.27922,"0,00%"
Boyacá,Tenza,136.97696000000002,"0,00%"
Boyacá,Tibana,209.98536,"0,00%"
Boyacá,Tibasosa,2120.842039999999,"0,01%"
Boyacá,Tinjaca,136.34545,"0,00%"
Boyacá,Tipacoque,102.12976,"0,00%"
Boyacá,Toca,181.61221000000003,"0,00%"
Boyacá,Togui,109.14259,"0,00%"
Boyacá,Topaga,304.06704,"0,00%"
Boyacá,Tota,92.72220000000002,"0,00%"
Boyacá,Tunja,19698.565250000025,"0,10%"
Boyacá,Turmeque,221.00906999999998,"0,00%"
Boyacá,Tuta,229675.13140999977,"1,12%"
Boyacá,Umbita,115.30071999999998,"0,00%"
Boyacá,Ventaquemada,500.9492900000001,"0,00%"
Boyacá,Villa Deleyva,1223.4771100000003,"0,01%"
Boyacá,Viracacha,85.84583,"0,00%"
Boyacá,Zetaquira,105.86001999999999,"0,00%"
Caldas,Aguadas,452.23531999999943,"0,00%"
Caldas,Anserma,825.1835600000003,"0,00%"
Caldas,Chinchina,81538.03156000002,"0,40%"
Caldas,La Dorada,8301.703700000007,"0,04%"
Caldas,Manizales,354793.8036600002,"1,73%"
Caldas,Marmato,26939.14070000002,"0,13%"
Caldas,Neira,683.5377100000001,"0,00%"
Caldas,Palestina,422.54289000000006,"0,00%"
Caldas,Pensilvania,1111.0577099999998,"0,01%"
Caldas,Salamina,498.7168300000003,"0,00%"
Caldas,Supia,4164.467880000002,"0,02%"
Caldas,Villamaria,5858.175199999997,"0,03%"
Caquetá,Florencia,4173.557890000002,"0,02%"
Caquetá,Solano,227.53708000000003,"0,00%"
Casanare,Aguazul,6732.42309,"0,03%"
Casanare,Mani,3922.613309999999,"0,02%"
Casanare,Monterrey,291.38388000000026,"0,00%"
Casanare,Pore,258.17708,"0,00%"
Casanare,Tauramena,36444.23409000002,"0,18%"
Casanare,Villanueva,7079.910460000003,"0,03%"
Casanare,Yopal,41688.22358000003,"0,20%"
Cauca,Cajibio,706.1027900000003,"0,00%"
Cauca,Caloto,102558.25947000005,"0,50%"
Cauca,Guachené,61845.873950000016,"0,30%"
Cauca,Miranda,2210.0157299999987,"0,01%"
Cauca,Paez (Belalcazar),60.702720000000014,"0,00%"
Cauca,Popayan,46484.56196999998,"0,23%"
Cauca,Puerto Tejada,104331.75367000005,"0,51%"
Cauca,Purace,722.2791200000003,"0,00%"
Cauca,Santander De Quilichao,57896.71962000003,"0,28%"
Cauca,Villa Rica,44474.46151,"0,22%"
Cesar,Aguachica,9390.288339999994,"0,05%"
Cesar,Agustin Codazzi,20949.13470999999,"0,10%"
Cesar,Becerril,961.9408299999996,"0,00%"
Cesar,Bosconia,1829.7377400000007,"0,01%"
Cesar,Chimichagua,652.62,"0,00%"
Cesar,Chiriguana,1204.7305199999996,"0,01%"
Cesar,Curumani,27.467650000000006,"0,00%"
Cesar,El Copey,4543.470029999997,"0,02%"
Cesar,El Paso,37307.94118999998,"0,18%"
Cesar,Gamarra,359.35956999999996,"0,00%"
Cesar,L.Jagua Ibirico,29012.680470000014,"0,14%"
Cesar,La Gloria,58147.460719999995,"0,28%"
Cesar,Robles (La Paz),5644.886439999998,"0,03%"
Cesar,San Alberto,7690.458329999995,"0,04%"
Cesar,San Martin,7897.270180000003,"0,04%"
Cesar,Valledupar,77158.13268000004,"0,38%"
Chocó,El Carmen,14736.55072999998,"0,07%"
Chocó,Quibdo,772.4153300000003,"0,00%"
Córdoba,Ayapel,768.0768,"0,00%"
Córdoba,Canalete,164.87272,"0,00%"
Córdoba,Cerete,14275.572609999996,"0,07%"
Córdoba,Chinu,3125.2456900000016,"0,02%"
Córdoba,Cienaga De Oro,11033.382149999994,"0,05%"
Córdoba,Cotorra,245.66531999999992,"0,00%"
Córdoba,La Apartada,361.4376,"0,00%"
Córdoba,Lorica,17918.573030000003,"0,09%"
Córdoba,Monitos,160.88344,"0,00%"
Córdoba,Montelibano,1281248.875579999,"6,26%"
Córdoba,Monteria,87917.89180999996,"0,43%"
Córdoba,Planeta Rica,13522.37852,"0,07%"
Córdoba,Pto. Libertador,4342.9334100000015,"0,02%"
Córdoba,Pueblo Nuevo,366.4746,"0,00%"
Córdoba,S.Andres Sotav.,472.23145999999997,"0,00%"
Córdoba,Sahagun,5623.791219999996,"0,03%"
Córdoba,San Antero,1087.9292399999995,"0,01%"
Córdoba,San Pelayo,708.83015,"0,00%"
Córdoba,Tierralta,1140.21292,"0,01%"
Cundinamarca,Agua De Dios,3504.7068300000033,"0,02%"
Cundinamarca,Anapoima,1225.7437200000004,"0,01%"
Cundinamarca,Apulo (R.Reyes),81.49852999999997,"0,00%"
Cundinamarca,Bojaca,1458.8094800000003,"0,01%"
Cundinamarca,Cajica,124917.31766000002,"0,61%"
Cundinamarca,Chia,34182.703660000014,"0,17%"
Cundinamarca,Choconta,262.0903199999999,"0,00%"
Cundinamarca,Cogua,18097.264899999995,"0,09%"
Cundinamarca,Cota,106442.56009000001,"0,52%"
Cundinamarca,Cucunuba,1955.39426,"0,01%"
Cundinamarca,El Rosal,12546.600690000012,"0,06%"
Cundinamarca,Facatativa,92052.72307000005,"0,45%"
Cundinamarca,Funza,143652.0744899999,"0,70%"
Cundinamarca,Fuquene,3178.1947699999996,"0,02%"
Cundinamarca,Fusagasuga,806.7543599999998,"0,00%"
Cundinamarca,Gachancipa,44855.37363999999,"0,22%"
Cundinamarca,Girardot,32618.755340000007,"0,16%"
Cundinamarca,Guacheta,13204.91003000001,"0,06%"
Cundinamarca,Guaduas,19318.98412000002,"0,09%"
Cundinamarca,Guasca,1081.2537300000001,"0,01%"
Cundinamarca,Guayabetal,625.9141299999998,"0,00%"
Cundinamarca,La Calera,49445.87077000001,"0,24%"
Cundinamarca,Lenguazaque,3878.1832499999996,"0,02%"
Cundinamarca,Madrid,103033.98473999999,"0,50%"
Cundinamarca,Mosquera,89155.77885000008,"0,44%"
Cundinamarca,Nemocon,2643.3070999999995,"0,01%"
Cundinamarca,Nilo,179.55982000000006,"0,00%"
Cundinamarca,Puerto Salgar,40465.73359000002,"0,20%"
Cundinamarca,Quebradanegra,378.83799999999997,"0,00%"
Cundinamarca,Ricaurte,11049.570639999985,"0,05%"
Cundinamarca,Sasaima,3215.988689999999,"0,02%"
Cundinamarca,Sesquile,18274.163309999985,"0,09%"
Cundinamarca,Sibate,76896.54316000007,"0,38%"
Cundinamarca,Silvania,184.55177999999995,"0,00%"
Cundinamarca,Soacha,123246.65432999992,"0,60%"
Cundinamarca,Sopo,68786.70757000003,"0,34%"
Cundinamarca,Suesca,41934.27770999998,"0,21%"
Cundinamarca,Tabio,2629.892260000001,"0,01%"
Cundinamarca,Tausa,213.55406999999994,"0,00%"
Cundinamarca,Tenjo,28597.60386999998,"0,14%"
Cundinamarca,Tocaima,284.76923,"0,00%"
Cundinamarca,Tocancipa,343125.68033999985,"1,68%"
Cundinamarca,Ubala,1002.6164200000009,"0,00%"
Cundinamarca,Ubate,2074.732360000001,"0,01%"
Cundinamarca,Une,1263.2302300000001,"0,01%"
Cundinamarca,Villeta,18417.180459999992,"0,09%"
Cundinamarca,Zipaquira,80135.31796999996,"0,39%"
Huila,Acevedo,412.49966999999987,"0,00%"
Huila,Agrado,258.71040000000005,"0,00%"
Huila,Aipe,50637.491450000016,"0,25%"
Huila,Algeciras,384.09424999999936,"0,00%"
Huila,Altamira,244.47072000000003,"0,00%"
Huila,Baraya,641.8561099999998,"0,00%"
Huila,Campoalegre,5858.251620000002,"0,03%"
Huila,Colombia,328.71979000000005,"0,00%"
Huila,Elias,106.30463999999999,"0,00%"
Huila,Garzon,4338.786930000001,"0,02%"
Huila,Gigante,947.2219900000013,"0,00%"
Huila,Guadalupe,498.72305,"0,00%"
Huila,Hobo,1936.8464700000009,"0,01%"
Huila,Iquira,189.24672000000004,"0,00%"
Huila,Isnos,212.67167999999995,"0,00%"
Huila,La Argentina,258.46080000000023,"0,00%"
Huila,La Plata,1247.8874399999984,"0,01%"
Huila,Nataga,146.9270400000001,"0,00%"
Huila,Neiva,150197.66864,"0,73%"
Huila,Oporapa,86.46144000000004,"0,00%"
Huila,Paicol,231.1296000000001,"0,00%"
Huila,Palermo,15007.76644,"0,07%"
Huila,Palestina,108.32639999999999,"0,00%"
Huila,Pital,324.92941000000013,"0,00%"
Huila,Pitalito,8064.324989999997,"0,04%"
Huila,Rivera,4895.962480000002,"0,02%"
Huila,Saladoblanco,229.64448,"0,00%"
Huila,San Agustin,575.9492900000005,"0,00%"
Huila,Santa Maria,167.88096000000002,"0,00%"
Huila,Suaza,292.7433600000002,"0,00%"
Huila,Tarqui,328.7291900000005,"0,00%"
Huila,Tello,357.0818699999999,"0,00%"
Huila,Teruel,195.76128000000006,"0,00%"
Huila,Tesalia,1278.7697400000006,"0,01%"
Huila,Timana,437.8456099999991,"0,00%"
Huila,Villavieja,998.9020199999999,"0,00%"
Huila,Yaguara,840.1154300000005,"0,00%"
La Guajira,Albania,1891.6809399999995,"0,01%"
La Guajira,Dibulla,668.64936,"0,00%"
La Guajira,Maicao,3754.3257900000003,"0,02%"
La Guajira,Manaure,632.1693000000002,"0,00%"
La Guajira,Riohacha,295688.96215999976,"1,45%"
La Guajira,San Juandel Cesar,2254.870360000002,"0,01%"
La Guajira,Uribia,687.7476,"0,00%"
La Guajira,Urumita,476.89439999999996,"0,00%"
La Guajira,Villanueva,256.011,"0,00%"
Magdalena,Aracataca,5983.636229999994,"0,03%"
Magdalena,Ariguani,385.02948,"0,00%"
Magdalena,Cienaga,76149.64726999999,"0,37%"
Magdalena,El Banco,1026.86572,"0,01%"
Magdalena,El Reten,6160.314909999996,"0,03%"
Magdalena,Fundacion,5893.2449499999975,"0,03%"
Magdalena,Nueva Granada,301.21259999999995,"0,00%"
Magdalena,Pivijay,1248.3897599999996,"0,01%"
Magdalena,Plato,1218.0658599999995,"0,01%"
Magdalena,Puebloviejo,1832.0449400000018,"0,01%"
Magdalena,Salamina,169.90277,"0,00%"
Magdalena,Santa Ana,427.8502899999998,"0,00%"
Magdalena,Santa Marta,199865.07489999983,"0,98%"
Magdalena,Sitionuevo,276.1152,"0,00%"
Meta,Acacias,11967.775049999998,"0,06%"
Meta,Cabuyaro,258.95916,"0,00%"
Meta,Castilla Lanueva,1530.9814799999988,"0,01%"
Meta,Cubarral,612.8530800000004,"0,00%"
Meta,Cumaral,7466.87998,"0,04%"
Meta,El Castillo,311.68440000000004,"0,00%"
Meta,Fuente Deoro,780.6426000000002,"0,00%"
Meta,Granada,10147.065799999995,"0,05%"
Meta,Guamal,909.0855599999998,"0,00%"
Meta,Lejanias,200.81928,"0,00%"
Meta,Mesetas,448.92804,"0,00%"
Meta,Puerto Gaitan,510153.07885,"2,49%"
Meta,Puerto Lleras,438.4524,"0,00%"
Meta,Puerto Lopez,24619.613030000004,"0,12%"
Meta,Puerto Rico,2508.3945300000014,"0,01%"
Meta,Restrepo,1639.2777600000006,"0,01%"
Meta,San Carlosguaroa,8713.531839999998,"0,04%"
Meta,San Juande Arama,338.01431999999994,"0,00%"
Meta,San Martin,4762.835249999999,"0,02%"
Meta,Uribe,217.10219999999998,"0,00%"
Meta,Villavicencio,300163.6076399997,"1,47%"
Meta,Vista Hermosa,544.27872,"0,00%"
Nariño,Funes,253.9037399999999,"0,00%"
Nariño,Guachucal,1359.3398799999995,"0,01%"
Nariño,Ipiales,3607.6513500000005,"0,02%"
Nariño,Pasto,33783.93778000001,"0,17%"
Nariño,Pupiales,652.8706899999997,"0,00%"
Nariño,San Lorenzo,289.6154399999999,"0,00%"
Nariño,Tumaco,15075.956190000008,"0,07%"
Nariño,Yacuanquer,203.12424000000001,"0,00%"
Norte De Santander,Cucuta,180702.86080999998,"0,88%"
Norte De Santander,Cucutilla,171.17039999999997,"0,00%"
Norte De Santander,El Tarra,1406.0847399999996,"0,01%"
Norte De Santander,El Zulia,2446.3274199999987,"0,01%"
Norte De Santander,Los Patios,1383.47784,"0,01%"
Norte De Santander,Ocana,4986.404640000001,"0,02%"
Norte De Santander,Pamplona,371.50693999999993,"0,00%"
Norte De Santander,Sardinata,1741.2107699999988,"0,01%"
Norte De Santander,Tibu,32827.745659999986,"0,16%"
Norte De Santander,Toledo,2437.1745199999987,"0,01%"
Norte De Santander,Villa Rosario,1621.1540300000017,"0,01%"
Putumayo,Mocoa,18412.86856,"0,09%"
Putumayo,Orito,9410.219560000003,"0,05%"
Putumayo,Puerto Asis,34.72332999999998,"0,00%"
Putumayo,Villagarzon,26358.72671000002,"0,13%"
Quindío,Armenia,35866.00853000001,"0,18%"
Quindío,Calarca,6087.112960000004,"0,03%"
Quindío,Genova,297.68394,"0,00%"
Quindío,La Tebaida,6163.216630000003,"0,03%"
Quindío,Montenegro,3741.034940000003,"0,02%"
Quindío,Quimbaya,540.16943,"0,00%"
Risaralda,Belen Deumbria,524.9961600000004,"0,00%"
Risaralda,Dos Quebradas,80884.62199000003,"0,40%"
Risaralda,La Virginia,2502.0856499999977,"0,01%"
Risaralda,Pereira,151406.18141999995,"0,74%"
Risaralda,Santa Rosade Cabal,6198.432850000001,"0,03%"
Santander,Aratoca,762.7882700000006,"0,00%"
Santander,Barrancabermeja,431812.17423999996,"2,11%"
Santander,Bolivar,15143.884459999996,"0,07%"
Santander,Bucaramanga,188615.5754299999,"0,92%"
Santander,Floridablanca,62919.859630000006,"0,31%"
Santander,Giron,51394.628010000044,"0,25%"
Santander,Lebrija,9218.177430000003,"0,05%"
Santander,Los Santos,773.2694000000007,"0,00%"
Santander,Piedecuesta,40394.346020000026,"0,20%"
Santander,Puerto Wilches,17109.820160000003,"0,08%"
Santander,Rionegro,15424.562720000047,"0,08%"
Santander,Sabana Detorres,1457.299879999998,"0,01%"
Santander,San Gil,1485.5494199999991,"0,01%"
Sucre,Chalan,145.27097000000003,"0,00%"
Sucre,Coloso,245.66531999999998,"0,00%"
Sucre,Corozal,36921.76184000001,"0,18%"
Sucre,Covenas,5622.125089999998,"0,03%"
Sucre,Galeras,326.54336,"0,00%"
Sucre,Los Palmitos,451.74086000000005,"0,00%"
Sucre,Ovejas,486.92459999999994,"0,00%"
Sucre,S.Juan Betulia,411.72748000000007,"0,00%"
Sucre,Sampues,923.6981999999997,"0,00%"
Sucre,San Marcos,1368.2510299999994,"0,01%"
Sucre,San Onofre,836.90366,"0,00%"
Sucre,San Pedro,401.60220000000004,"0,00%"
Sucre,Since,2104.58393,"0,01%"
Sucre,Sincelejo,29594.361770000003,"0,14%"
Sucre,Sucre,266.0412,"0,00%"
Sucre,Tolu,34595.68449000002,"0,17%"
Sucre,Toluviejo,6314.8381700000045,"0,03%"
Tolima,Alvarado,4928.483660000001,"0,02%"
Tolima,Ambalema,1805.2538599999996,"0,01%"
Tolima,Armero,3845.116800000002,"0,02%"
Tolima,Cajamarca,784.0805500000001,"0,00%"
Tolima,Carmen Deapicala,35836.63391999999,"0,18%"
Tolima,Chaparral,318.0026100000001,"0,00%"
Tolima,Coello,1720.3802299999995,"0,01%"
Tolima,Espinal,43202.69060000003,"0,21%"
Tolima,Flandes,3388.169940000001,"0,02%"
Tolima,Fresno,4711.025010000004,"0,02%"
Tolima,Guamo,988.7402099999995,"0,00%"
Tolima,Herveo,4355.939650000002,"0,02%"
Tolima,Honda,1580.5100700000003,"0,01%"
Tolima,Ibague,214788.34256999998,"1,05%"
Tolima,Lerida,5077.540859999995,"0,02%"
Tolima,Libano,608.44176,"0,00%"
Tolima,Mariquita,16436.97429,"0,08%"
Tolima,Melgar,32765.67735999998,"0,16%"
Tolima,Ortega,6312.8477,"0,03%"
Tolima,Piedras,3228.7997099999993,"0,02%"
Tolima,Purificacion,5081.351430000003,"0,02%"
Tolima,Saldana,2072.08661,"0,01%"
Tolima,Santa Isabel,2437.513099999999,"0,01%"
Tolima,Suarez,2056.1913999999992,"0,01%"
Tolima,Venadillo,7466.173679999998,"0,04%"
Valle Del Cauca,Andalucia,5094.895459999996,"0,02%"
Valle Del Cauca,Anserma Nuevo,133.83311999999998,"0,00%"
Valle Del Cauca,Bolivar,682.785449999999,"0,00%"
Valle Del Cauca,Buenaventura,67991.87843000001,"0,33%"
Valle Del Cauca,Buga,144070.8456799999,"0,70%"
Valle Del Cauca,Bugalagrande,1927.4839599999998,"0,01%"
Valle Del Cauca,Caicedonia,210.44194999999993,"0,00%"
Valle Del Cauca,Cali,1060295.4530600007,"5,18%"
Valle Del Cauca,Calima (Darien),893.5607099999993,"0,00%"
Valle Del Cauca,Candelaria,88938.07377999996,"0,43%"
Valle Del Cauca,Cartago,37435.29387000004,"0,18%"
Valle Del Cauca,Dagua,5358.351409999996,"0,03%"
Valle Del Cauca,El Cerrito,8331.231679999992,"0,04%"
Valle Del Cauca,El Dovio,421.0884499999984,"0,00%"
Valle Del Cauca,Florida,10230.157210000005,"0,05%"
Valle Del Cauca,Ginebra,28454.842869999997,"0,14%"
Valle Del Cauca,Guacari,2457.6591899999985,"0,01%"
Valle Del Cauca,Jamundi,17383.75924,"0,08%"
Valle Del Cauca,La Union,5279.315759999999,"0,03%"
Valle Del Cauca,La Victoria,640.525760000001,"0,00%"
Valle Del Cauca,Obando,389.40778000000097,"0,00%"
Valle Del Cauca,Palmira,356660.1674999999,"1,74%"
Valle Del Cauca,Pradera,3565.4426199999984,"0,02%"
Valle Del Cauca,Riofrio,1166.6682199999982,"0,01%"
Valle Del Cauca,Roldanillo,2920.930060000001,"0,01%"
